EndDate,IPAddress,Duration (in seconds),Duration (in mins),DistributionChannel,RoleOperation,Regions,Tehama,Butte,Glenn,Colusa,Yuba,Sutter,Yolo,Solano,San Joaquin,Stanislaus,Madera,Merced,Fresno,Kings,Tulare,Kern,Sacramento,TotalYieldBearing,NonYieldBearing,TotalOwn,TotalLease,Pollination_Owner,Pollination_FM,Pollination_IndependentPCA,Pollination_AffiliatedPCA,Pollination_Pesticide,Pollination_Beekeeper,Pollination_BeeBroker,GrownCC,Fed_CostShare,Private_CostShare,SeedCompany,PCA/CCA,CC_Satisfaction,CC_Interest,ConcernCC_WaterAvailability,CC_WaterExpense,CC_IrrigationSystem,CC_EffortTime,CC_Labor,CC_EquipmentCost,CC_EquipmentAvailability,CC_SeedCost,CC_SoilType,CC_FrostDamage,CC_SupportPest,CC_CompetingOperations,CC_PhysicalInterference,CC_NoConcern,CC_PreferNotAnswer,FutureIncentivesCC_AssociatedNonPollination,FutureCC_DecreasedRentalFee,FutureCC_FedCostShare,FutureCC_PrivateCostShare,FutureCC_Equipment,FutureCC_BeeStrength,FutureCC_None,FutureCC_PreferNoAnswer,PastCCIncentives_AssociatedNonPollination,PastCC_DecreasedRentalFee,PastCC_FedCostShare,PastCC_PrivateCostShare,PastCC_Equipment,PastCC_BeeStrength,PastCC_None,PastCC_PreferNoAnswer,Irrigation_Flood,Irrigation_Micro,Irrigation_Solid,Irrigation_Single,Irrigation_Double,Irrigation_PreferNoAnswer,WaterSource,WaterSourceOther,WaterBoxH,WaterBoxL,NotApplicaple,NotSure,HighestWaterPrice,LowWaterPrice,CC_Comments,GrownPPH,PercentPPH,PPHSatisfaction,PPHInterest,Q24_1,Q24_2,Q24_3,Q24_4,Q24_5,Q24_6,Q24_7,Q24_8,Q24_9,Q24_10,Q24_11,Q24_12,Q24_13,Q24_15,Q24_16,Q25_1,Q25_4,Q25_3,Q25_5,Q25_6,Q25_8,Q25_11,Q26,Q28_1,Q28_2,Q28_3,Q28_4,Q28_5,Q28_6,Q29_1,Q29_2,Q29_3,Q30_1,Q30_2,Q30_3,Q30_4,Q30_5,Q30_6,Q30_10,Q30_11,Q31_1,Q31_2,Q31_3,Q31_4,Q31_9,Q31_6,Q31_8,Q32,Q34,Q35_1,Q35_2,Q35_3,Q35_4,Q35_5,Q35_6,Q35_8,Q35_11,Q35_12,Q36,Q38,Q39_1,Q39_2,Q39_3,Q39_6,Q40_3,Q40_2,Q40_4,Q40_6,Q40_8,Q40_6_TEXT,Q41_4,Q41_5,Q42,Q43,Q44,Q45_1,Q45_2,Q45_3,Q45_4,Q45_5,Q46,Q50,Q51,Q52,Q53,Q40_6_TEXT - Parent Topics,Q40_6_TEXT - Sentiment Polarity,Q40_6_TEXT - Sentiment Score,Q40_6_TEXT - Sentiment,Q40_6_TEXT - Topic Sentiment Label,Q40_6_TEXT - Topic Sentiment Score,Q40_6_TEXT - Topics
1/18/20 16:23,107.77.211.4,890,14.83,anonymous,3,North,,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,20,5,1,,,,,,,2,,,,,,6,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,,,,2,,1,1,,,40,25,,6,,,2,,,1,,,,,,,,,,,,,,,1,,,,,,10,10,8,10,8,10,3,3,2,,,1,,,,,,,,,,1,,,,3,,,,,,,,1,,,1,1,,,,1,,,,,,190,6,2,2,,3,3,3,3,3,,2,1,,1,,,,,,,
1/18/20 16:31,73.235.49.41,638,10.63,anonymous,2,South,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3000,40,3040,235,1,,,,,1,,2,,,,,,6,,,1,,,,,,,,,,1,,,,1,,,,1,,,,,,,,,,,,,,,1,,3,,1,,,,205,,,1,8,5,,,,,,1,,,1,1,,,,,,,,,1,,,,,,10,10,10,10,10,10,3,2,3,,,,,,,1,,,,1,,,,,,4,1,1,,1,,,,,,,1,,,1,,1,,,,,,190,8,3,4,,3,2,2,2,2,,5,1,,1,,,,,,,
1/18/20 16:32,69.80.255.215,1298,21.63,anonymous,2,Central,,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,40,15,55,0,1,,,1,,1,,2,,,,,,1,,,,,1,,,1,,1,,1,,,,1,1,,,,1,,,,,,,,,,,1,1,1,1,,,3,,,,,1,,,"District irrigation water is charged by a set per acre price of $60 per irrigated acre. Then farmer is charged a usage fee per acre foot used on a tiered basis. 
First 24""@$2 
Second 24""@$3",6,,,1,,1,1,1,,,,,,,1,,,,,,,1,1,,,,,10,10,10,10,10,10,3,3,3,,,,,,,1,,,,1,1,1,,,,3,,1,1,1,,,,,,,1,,,1,,,,1,,,,185,5,3,2,,3,3,3,3,1,,4,1,,1,,,,,,,
1/18/20 23:44,162.227.20.43,408,6.8,anonymous,1,Central,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,60,5,65,0,,,,,,1,1,2,,,,,,2,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,1,1,,,,2,,1,,,,40,,,6,,,2,,,,,,,1,,,,,,,,,,,1,,,,,,10,10,10,10,10,10,3,3,3,,,,,,1,,,,,,1,,,,,1,,,,1,,,,,,,2,1,,,,1,,,,,,190,6,2,4,,3,3,3,3,3,,4,1,,1,,,,,,,
1/19/20 11:26,71.193.53.102,1657,27.62,anonymous,2,Central,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,29,1,30,0,1,,1,,,1,,2,,,,,,6,,,,,,,,,1,,1,,1,,,,,,,,,1,,,,,,,,,,,1,,,,,2,,,,,1,,,My soil very difficult till and contains a great deal of hard pan.  When I have tilled the ground my harvesting costs increase greatly due small hard pan pieces mixed with nuts. When the soil is not tilled for one year this problem is greatly reduced. ,1,11,6,,,,,,,,,,,,,,,1,,,,,,,1,,I have 12 acres of clover mix pasture between my two orchards.,7,10,10,10,10,10,1,3,3,,,,,,,1,,,,,,1,,,,1,,,,,,,,,1,,1,,,1,,1,,,,,,175,6,3,2,,3,3,3,3,3,,6,1,,1,,,,,,,
1/19/20 13:22,73.12.255.14,880,14.67,anonymous,1,Central,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,7.5,3,10.5,0,,,,,,1,,2,,,,,,2,1,1,,1,1,1,,,,,,1,,,,,,1,,1,,,,,,,,,,,,1,,,,,,1,,1,,,,40,,,6,,,8,1,1,1,1,,,,,,,1,,,,,1,,1,1,,,,,10,10,10,10,10,10,3,3,3,,,,,,,1,,1,,1,,1,,,,1,1,1,1,1,,,,,,,1,1,,,,1,,,,,,1500,10,2,4,,2,3,3,3,2,,7,2,,1,,,,,,,
1/19/20 19:41,162.227.20.43,715,11.92,anonymous,1,Central,,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,40,10,50,0,,,,,,1,,2,,,,,,2,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,1,,,,,1,,1,,,,40,,,6,,,2,,,,,,,,1,,,,,,,,,,,,,1,,,8,8,10,8,10,10,3,3,3,,,,,,,1,,,,1,1,,,,,1,,,,,,,,,1,,2,,1,,,,1,,,,,200,8,2,4,,3,3,3,3,3,,2,1,,1,,,,,,,
1/19/20 21:59,47.27.192.99,1070,17.83,anonymous,2,Central,,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,25,10,30,5,,1,,1,1,1,1,2,,,,,,1,1,1,1,1,1,1,1,1,,,1,1,1,,,1,1,1,1,1,1,,,,,,,,,,,1,,1,1,,,3,,1,,,,230,,,6,,,1,,1,1,1,1,1,1,1,1,,1,,1,,,1,1,1,1,1,,,,10,10,10,8,8,10,2,3,3,1,1,,,,,,,1,,1,1,,,,,3,1,1,1,1,1,1,1,,,,1,1,,,,1,1,,,,,180,6,2,4,,2,3,3,3,3,,4,1,,1,,,,,,,
1/21/20 11:28,107.77.212.27,1141,19.02,anonymous,2,South,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,60,20,80,0,,,,1,,,,2,,,,,,2,1,1,1,,1,1,1,,,,1,,,,,1,,,1,1,,,,,,,,,,,,1,,,,1,,3,,,,,1,,,I do not know that much about cover crops but I would be interested in learning more,6,,,,,1,1,1,1,,,,1,,1,,,,,,,1,1,,,,,7,10,8,10,8,8,3,3,3,,,,,,,1,,,,,,1,,,,3,1,1,1,1,1,1,1,,,,1,1,,,,1,,,,,,200,1 per acre,3,4,,3,3,1,1,2,,2,2,,1,,,,,,,
1/21/20 14:04,69.80.241.10,773,12.88,anonymous,2,Central,,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,235,110,0,345,1,,,1,,1,,1,,1,,,6,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,1,,,,1,,,1,,3,,1,,,,200,,,7,,,2,,,,,,,,1,1,,,,,,,,1,1,1,,,,,10,10,10,10,10,10,3,3,3,,,,,,,1,,,,1,1,1,,,,4,,1,1,1,1,,1,,,,1,,1,,,1,,,,,,185,230,3,4,,2,3,3,1,3,,5,1,,1,,,,,,,
1/21/20 14:16,172.58.39.229,250,4.17,anonymous,1,Central,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,50,0,50,0,1,,,,,,,1,,,1,,6,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,1,,,,,1,,,,1,,,,,7,,,1,,,,,,,,,,,,,,,1,,,,,,,,,8,10,8,8,8,8,2,2,2,,,,,,,,1,,,,,,,1,,1,,,,,,,,,1,,2,,1,,,,,1,,,,,,5,6,,2,2,2,2,2,,7,1,,1,,,,,,,
1/21/20 14:20,69.80.252.244,574,9.57,anonymous,2,Central,,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,200,0,200,0,,,1,,,,,1,,,,1,5,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,3,,,,,1,,,,1,10,5,,,,,,,,,,,,,1,,,,,,1,,,,,,8,10,10,8,8,8,3,3,3,1,,,,,,,,,,1,,,,,,3,,1,,,,,,,,,1,,1,,,1,,,,,,160,6,3,2,,3,3,3,3,2,,5,1,,1,,,,,,,
1/21/20 15:35,72.169.96.138,1025,17.08,qr,2,South,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,20,0,20,0,1,,,,,,,2,,,,,,2,1,1,,,,1,1,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,3,,1,,,,85,,,6,,,2,1,,,1,,,,,,1,1,,,,,,,,,,1,,,10,10,10,10,10,10,3,3,3,,,,,,,1,,,,,,1,,,,4,,,,,,,,1,,,1,,1,,,1,,,,,,200,,3,4,,3,3,1,1,3,,5,2,,1,,,,,,,
1/21/20 15:57,72.169.96.138,1172,19.53,qr,2,South,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,17,3,20,0,1,1,1,,,,,2,,,,,,2,1,,1,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,1,,1,,,,85,,,6,,,2,1,,1,,,,,,1,,,,,,,,,,,,1,,,10,10,10,10,10,10,3,3,3,,,,,,,1,,,,,,1,,,,1,,,,1,,,,,,,1,,1,,,1,,,,,,200,12,3,4,,3,3,2,2,2,,6,1,,1,,,,,,,
1/21/20 16:00,107.77.214.49,780,13,anonymous,2,Central,,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,20,1,21,0,,,,,,1,,2,,,,,,6,,1,,,,,,1,,1,,,,,,1,,1,,,,,,,,,,,,,,,1,,,,,3,,1,1,,,10000,5000,,6,,,2,,,,,,,,,1,,1,,,,,,,,1,1,,,,10,10,10,8,8,10,3,3,3,,,,,1,,,,,,1,,,,,,3,,,,,,1,1,,,,1,,,1,,,1,,,,,250,6,2,4,,1,3,3,1,3,,2,1,,1,,,,,,,
1/21/20 17:00,66.126.40.42,1452,24.2,qr,2,South,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,19,78,19,1,,,,,,,2,,,,,,2,1,,1,,,,,,,,,,,,,1,1,,,,1,,,,,,,,,,,,,,,1,,3,,1,,,,70,,,6,,,8,,,,,,,,1,,,,,,,,,,1,1,1,,,,8,10,10,10,10,10,1,3,3,,,,,,,1,,,,1,1,1,,,,1,1,1,,1,,,,,,,6,,,,,,,,,,,,,,,3,3,3,3,2,2,,4,1,,1,,,,,,,
1/21/20 17:24,172.58.23.238,2539,42.32,qr,2,South,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,20,20,40,10,1,1,1,1,1,1,1,1,,,1,1,6,,1,1,,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,1,1,1,1,1,1,,,,1,1,,,,2,,,,,1,,,,1,10,5,,1,1,1,1,1,1,,,1,1,1,,1,,,1,1,1,1,1,,,,10,7,8,8,10,10,2,2,3,,1,1,1,1,1,,,1,1,,1,1,,,,4,1,1,1,1,1,1,1,,,,1,,1,,,1,,,,,,1000,50,2,4,,3,2,3,3,3,,3,1,,1,,,,,,,
1/21/20 18:49,207.177.148.79,1349,22.48,qr,2,South,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,35,15,50,0,,,,1,1,1,,2,,,,,,1,1,1,,1,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,1,,2,,,,,1,,,,6,,,1,,,,,,,,1,1,,,,,,,,,,,,1,,,10,10,10,10,10,10,2,3,3,,,,,,,1,,,,1,1,1,,,,4,,1,1,1,,,,,,,1,1,,,,1,,1,,,,200,6,5,6,,3,3,3,2,2,,2,1,,1,,,,,,,
1/21/20 19:50,108.250.61.14,1346,22.43,anonymous,2,Central,,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,30,3,75,20,,,,1,,,,1,,,,,5,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,1,,,,,,1,,,,,1,,,,6,,,2,1,1,1,1,1,1,1,,1,,1,,,,,,,,1,,,,,7,10,10,10,10,10,1,3,3,,,,,,,1,,,,1,1,1,,,,1,,,,,,,,1,,,1,,,1,,1,,,,,,190,,3,2,,2,3,2,1,1,,6,1,,1,,,,,,,
1/21/20 20:16,107.77.213.174,1216,20.27,qr,2,Central,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,8.5,1,9.5,0,1,,,,,,,2,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,1,,,2,,,,,1,,,,7,,,2,1,,,,,,,,,,,,,,,,,,,,1,,,8,8,8,7,8,8,2,2,3,,,,,,,,1,,,,1,,,,,1,,,,,,,,1,,,1,1,,,,1,,,,,,,,5,2,,1,1,1,1,1,,8,1,,1,,,,,,,
1/21/20 20:27,174.222.136.149,694,11.57,anonymous,2,Central,,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,24,4,28,0,,,1,,,,,2,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,2,,1,,,,1200,,,6,,,8,,,,,,,,,,,,,,1,,,,,,,,,,10,10,10,10,10,10,3,3,3,,,,,,,1,,,,,,1,,,,4,1,1,1,,,,,,,,1,1,,,,1,,,,,,175,N/A,2,2,,2,3,3,3,3,,2,1,,1,,,,,,,
1/21/20 20:36,206.169.143.216,600,10,qr,2,Central,,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,15,5,20,0,1,,,,,,,2,,,,,,6,,,,1,,,1,,,,,,,,,1,,,,1,,,,,,,,,,,,1,,,,1,,3,,1,,,,600,,,6,,,8,,,,,,,,,,,,,,,1,1,1,,,,,,,10,10,10,10,10,10,3,3,3,,,,1,1,1,,,,,1,1,1,,,,3,1,,,1,,1,,,,,1,,,1,,1,,,,,,180,,2,2,,3,3,3,2,2,,2,1,,1,,,,,,,
1/21/20 20:37,192.34.210.253,818,13.63,qr,2,Central,,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,20,0,20,0,,,,1,,,,1,,,1,,5,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,1,,1,,,,1,,,,,6,,,8,,,,,,,,,,,,,1,,,,,1,1,1,,,,10,10,8,10,10,10,3,3,3,,,,1,,,,,,,,,1,,,,3,,,,,,,1,,,,1,,1,,,1,,,,,,190,10,2,2,,2,2,2,2,2,,4,1,,1,,,,,,,
1/21/20 20:39,64.203.121.153,625,10.42,anonymous,2,South,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,7000,2000,15000,0,1,,1,1,,,,2,,,,,,2,1,,1,1,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,1,,1,,,3,,1,1,,,275,80,,6,,,2,1,,,,,,,1,1,,,,,,,,,,,,1,,,10,10,10,10,10,10,1,2,3,1,,,,1,1,,,1,,1,,1,,,,3,1,1,1,1,1,1,,,,,1,,,1,,1,1,,,,,200,8,3,4,,3,3,3,3,1,,3,1,,1,,,,,,,
1/21/20 21:17,73.220.138.138,723,12.05,qr,2,Central,,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,15,15,0,1,,,1,,,,2,,,,,,2,,,,1,1,,,,,,,1,,,,,1,1,,,1,,,,,,,,,,,,,,,1,,1,,1,1,,,60,30,,1,8,5,,1,,,,,,,,,,,,,,,,,1,,,,,,7,10,10,10,7,8,1,3,3,1,,1,1,,,,,1,,1,1,,,,,1,,,,1,,1,,,,,6,,,,,,,,,,,,,,,3,3,3,3,2,3,,2,1,,1,,,,,,,
1/21/20 21:26,64.193.95.194,1008,16.8,qr,2,Central,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,7,0,7,0,1,,,,,1,,2,,,,,,6,,,,,1,1,1,1,,1,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,1,,1,1,,,47,47,,6,,,2,1,1,1,1,,1,,1,1,,1,,1,,,1,,1,1,1,,,,10,10,10,10,10,10,3,3,3,,,,,,,1,,1,,1,1,1,,,,1,,,,1,,,,,,,1,,1,,,1,,,,,,150,8,3,2,,3,3,2,1,3,,5,1,,1,,,,,,,
1/21/20 21:50,99.198.59.59,762,12.7,anonymous,2,Central,,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,35,4,35,0,1,,,1,,1,,2,,,,,,2,,,,1,1,1,1,1,,,,,1,,,,1,,,,1,,,,,,,,,,,1,,,,,,1,,1,,,,1500,,,1,8,5,,,1,1,1,,1,,,,,,,,,,,,1,1,1,,,,7,10,10,10,8,7,3,3,3,,,1,1,,,,,1,,1,1,,,,,3,,1,,,,,1,,,,2,1,,,,1,,,,,,150,7,3,2,,3,2,3,2,2,,4,1,,1,,,,,,,
1/21/20 22:04,73.235.35.162,592,9.87,anonymous,2,Central,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,31,41,41,31,1,,1,,,1,,2,,,,,,1,,,,,,,1,1,,1,,1,,,,,1,1,,,,,,,,,,,,,,,1,,,1,,1,,1,1,,,65,45,,6,,,1,,1,1,1,,,1,,,,,,,,,1,,1,,1,,,,10,10,10,10,10,10,3,3,3,,,,,,,1,,,,,,1,,,,3,1,1,1,1,,1,,,,,2,1,,,,1,,,,,,190,8,3,2,,3,3,3,1,1,,2,1,,1,,,,,,,
1/21/20 22:23,47.180.158.120,1349,22.48,anonymous,2,South,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,40,0,40,0,1,,,,,,,1,,1,,,5,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,1,,,,,,,1,,3,,,,1,,,,,6,,,1,1,,,,1,1,,,,1,,,,,,1,1,1,1,1,,,,10,10,10,10,8,8,,3,3,,,,,1,1,,,1,,1,1,,,,,6,1,1,1,1,1,1,1,,,,1,,,,1,1,,,,,,,8,3,4,,3,3,3,3,2,,5,1,,1,,,,,,,
1/21/20 22:27,12.221.85.22,1030,17.17,qr,2,South,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,590,0,590,0,1,,,1,,1,,2,,,,,,2,1,,,1,,,,,,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,1,,3,,1,1,,,190,183,,6,,,2,1,,1,,,1,,1,1,,,,,,,,,,,,1,,,10,10,8,10,10,10,3,3,3,,,,,,,1,,,,,,1,,,,3,,,,1,,,,,,,1,,1,,,1,,,,,,175,8,3,4,,3,2,2,2,2,,5,1,,1,,,,,,,
1/22/20 0:15,206.169.142.142,1019,16.98,anonymous,2,Central,,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,40,120,160,0,,,,1,,,,2,,,,,,6,,,,1,1,,,,,,1,,1,,,1,1,1,,,1,,,,,,,,,,,1,1,,1,,,2,,,,,1,,,Not sure how much we paid TID for water,6,,,8,,1,1,1,1,1,1,,,1,1,1,1,,,1,,1,1,1,,,,8,10,10,10,10,10,1,3,3,,,,,,,1,,,,,,1,,,,3,1,1,1,1,,,1,,,,1,,1,,,1,,,,,,,,3,2,,3,3,3,1,2,,3,1,,1,,,,,,,
1/22/20 1:25,107.77.214.49,675,11.25,anonymous,2,Central,,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,10,0.2,10,0,,,,,,1,1,1,,,1,,5,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,,,,1,,,,,1,,,,6,,,1,,1,1,,,,,,,,,,,,,,,,1,1,,,,10,10,10,10,8,8,3,3,2,1,,,1,,,,,1,,1,,,,,,4,1,,,,1,,,,,,1,,1,,,,1,,,,,245,6,2,4,,1,2,3,2,1,,3,1,,1,,,,,,,
1/22/20 11:59,107.77.211.53,862,14.37,qr,1,Central,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,23,0,23,0,,,,1,,1,,2,,,,,,1,1,1,,,,,,,,,,,1,,,1,,1,,1,1,,,,,,,,,,,1,,,,,,1,,1,1,,,215,150,,6,,,1,1,,,,,,,,,,,,,,,1,,1,1,1,,,,8,10,10,10,10,10,3,3,3,,,,1,1,,,,1,1,1,,,,,,3,1,1,1,,1,,,,,,1,,1,,,1,,,,,,185,8,3,2,,3,2,3,2,2,,2,6,,1,,,,,,,
1/22/20 12:25,142.147.87.53,708,11.8,qr,2,Central,,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,18,0,18,0,1,,,,,,,1,,,,1,5,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,1,,,1,,,,1,,4,Both surface and ground water,1,,,,26,,,1,9,5,,,,,,,,,,,,,,,1,,1,1,1,1,1,,,,10,10,10,10,10,10,3,3,3,,,,,,,1,,,,,,1,,,,4,,1,1,1,1,1,1,,,,1,,,1,,,1,,,,,1.9,8,2,4,,2,3,3,3,3,,5,1,,1,,,,,,,
1/22/20 12:29,172.58.27.162,1013,16.88,qr,2,Central,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,15,0,15,0,1,,,,,,,2,,,,,,6,,1,1,1,1,1,1,1,1,,,1,,,,1,1,1,1,1,1,,,,,,,,,,,,1,,,,,3,,,1,,,,1000,N/A,6,,,8,1,1,1,1,,,,,,1,1,,1,,,1,1,1,1,1,,,N/A,7,7,7,7,7,8,1,3,1,,,1,,1,1,,,1,1,1,1,1,,,N/A,3,,1,1,,1,,,,,N/A,7,1,,,,,1,,,,,200,30,2,4,,2,3,2,2,2,N/A,1,1,N/A,1,,,,,,,
1/22/20 12:36,107.77.211.32,4926,82.1,qr,2,Central,,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,8,2,10,0,,,,,,1,,2,,,,,,6,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,,,,,2,,,,1,,,,,6,,,8,,1,,,,,,,,,,,,,,1,,,1,,,,,7,10,10,10,10,10,3,3,3,,,,1,,,,,1,,,,,,,,3,1,,,,,,,,,,1,1,,,,1,,,,,,195,,3,2,,3,3,3,3,3,,6,1,,1,,,,,,,
1/22/20 13:37,50.236.29.86,2381,39.68,anonymous,2,Central,,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,39.8,0.2,40,0,1,,,1,,,,2,,,,,,6,1,1,1,1,1,1,1,,,1,,1,1,,,,1,1,,1,1,,,,,,,,,,,1,1,,,,,3,,,,,1,,,,7,,,8,1,1,1,1,,1,1,,1,1,,,,,,1,,1,1,,,,,10,10,10,10,10,10,3,3,3,,,,,,,1,,,,,1,1,,,,3,,1,1,1,,,,,,,1,,,1,,1,,,,,,190,8,3,4,,3,3,3,3,3,,5,1,,1,,,,,,,
1/22/20 13:50,74.116.46.2,1037,17.28,qr,1,Central,,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,255,20,83,200,,1,,,,,,2,,,,,,2,,1,1,1,1,1,1,1,,1,1,1,1,,,,,1,1,1,1,,,,,,,,,,,1,1,,,1,,3,,1,,,,30,,,6,,,2,1,1,1,1,,1,,1,,,1,1,1,,,,,,,,1,,,10,10,10,10,10,10,3,3,3,,,,,1,1,,,,,,1,1,,,,1,,,1,1,,1,,,,,1,,,1,,1,,,,,,190,7,3,4,,3,1,1,1,1,,5,6,,1,,,,,,,
1/22/20 14:40,206.162.239.2,1218,20.3,anonymous,2,South,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,50,15,65,10,1,1,1,,1,1,1,1,1,1,1,1,6,,,1,1,1,1,1,,,1,1,1,1,1,,,,,,,,,,,1,1,1,1,,1,,,1,1,,,,,1,,1,,,,2000,,,1,11,5,,1,1,1,1,1,1,,,1,1,1,1,1,,,,,1,,,,,,10,8,10,10,10,8,3,3,3,1,,1,1,1,1,,,1,,1,1,,,,,4,,1,,,1,1,1,,,,1,,1,,,,1,1,,,,100,20,2,2,,3,3,2,1,2,,4,1,,1,,,,,,,
1/22/20 15:03,75.106.190.250,894,14.9,qr,2,Central,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,72,0,72,0,,,,,,1,,1,,1,,,6,,1,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,1,1,,3,,,,,1,,,,1,8,5,,,1,,,,1,,,1,,,,,,,,,,,,1,,,8,10,10,8,10,10,1,3,3,1,,1,1,,,,,1,,1,1,,,,,3,1,1,1,1,,1,,,,,2,1,,,,1,,,,,,185,6,3,2,,3,3,3,3,3,,5,2,,1,,,,,,,
